@RELATION test
@ATTRIBUTE col0 NUMERIC
@ATTRIBUTE col1 NUMERIC
@ATTRIBUTE col2 NUMERIC
@ATTRIBUTE col3 NUMERIC
@ATTRIBUTE col4 NUMERIC
@ATTRIBUTE class {'g','b'}
@DATA
40.0,16.0,973.0,97308.0,4.0,'g'
56.0,30.0,15979.0,145265.0,0.0,'g'
43.0,13.0,39514.0,179612.0,1.0,'g'
50.0,12.0,767.0,76731.0,4.0,'b'
40.0,4.0,37694.0,171339.0,5.0,'g'
58.0,25.0,16585.0,184280.0,2.0,'g'
34.0,9.0,26549.0,139736.0,4.0,'g'
29.0,8.0,5809.0,96824.0,0.0,'g'
58.0,33.0,47249.0,162929.0,5.0,'g'
53.0,16.0,15331.0,139375.0,0.0,'g'
44.0,12.0,1023.0,102330.0,2.0,'b'
53.0,17.0,12359.0,53735.0,2.0,'g'
34.0,4.0,25354.0,158463.0,5.0,'g'
51.0,31.0,28698.0,179365.0,3.0,'g'
39.0,14.0,13412.0,121930.0,3.0,'g'
49.0,21.0,20739.0,138260.0,4.0,'g'
53.0,24.0,5100.0,72868.0,2.0,'g'
55.0,30.0,17810.0,148424.0,0.0,'g'
57.0,36.0,3100.0,103339.0,0.0,'g'
44.0,6.0,34006.0,130794.0,1.0,'g'
55.0,18.0,7932.0,198303.0,2.0,'g'
52.0,24.0,12101.0,86436.0,3.0,'g'
50.0,19.0,1662.0,166219.0,3.0,'g'
59.0,30.0,26145.0,108939.0,1.0,'g'
46.0,26.0,9224.0,153741.0,4.0,'g'
36.0,8.0,0.0,78931.0,1.0,'b'
57.0,37.0,6060.0,101012.0,4.0,'g'
41.0,18.0,24255.0,134754.0,5.0,'g'
57.0,20.0,2015.0,67169.0,4.0,'g'
47.0,17.0,26441.0,91176.0,5.0,'g'
55.0,30.0,12479.0,113451.0,3.0,'g'
29.0,0.0,4623.0,154101.0,4.0,'g'
47.0,17.0,12942.0,161783.0,0.0,'g'
52.0,23.0,9275.0,154592.0,4.0,'g'
43.0,11.0,37048.0,194992.0,5.0,'g'
29.0,6.0,20407.0,136052.0,2.0,'g'
52.0,25.0,12661.0,55048.0,0.0,'g'
40.0,16.0,16309.0,125457.0,0.0,'g'
44.0,22.0,37800.0,189003.0,1.0,'g'
52.0,13.0,1717.0,171779.0,3.0,'b'
35.0,9.0,23726.0,139570.0,2.0,'g'
32.0,6.0,11525.0,72032.0,1.0,'g'
43.0,21.0,6118.0,87400.0,5.0,'g'
58.0,24.0,4482.0,89646.0,4.0,'g'
37.0,10.0,20721.0,79697.0,5.0,'g'
40.0,12.0,0.0,93118.0,0.0,'b'
44.0,10.0,20614.0,85893.0,2.0,'g'
54.0,20.0,11990.0,70531.0,3.0,'g'
43.0,8.0,0.0,103972.0,0.0,'b'
56.0,30.0,9983.0,52544.0,1.0,'g'
39.0,11.0,17656.0,160510.0,3.0,'g'
53.0,14.0,26386.0,188473.0,3.0,'g'
56.0,25.0,19226.0,106813.0,2.0,'g'
54.0,15.0,12945.0,129453.0,4.0,'g'
45.0,6.0,23584.0,124127.0,5.0,'g'
25.0,1.0,30101.0,150508.0,0.0,'g'
58.0,22.0,18102.0,164569.0,3.0,'g'
55.0,19.0,19937.0,117282.0,1.0,'g'
42.0,12.0,7904.0,197601.0,4.0,'g'
35.0,5.0,25806.0,135823.0,5.0,'g'
38.0,10.0,9253.0,185071.0,2.0,'g'
23.0,3.0,15998.0,84201.0,2.0,'g'
51.0,12.0,28216.0,97300.0,4.0,'g'
24.0,0.0,21830.0,155931.0,3.0,'g'
22.0,0.0,26577.0,120808.0,5.0,'g'
42.0,8.0,8464.0,70539.0,4.0,'g'
43.0,4.0,20458.0,92995.0,0.0,'g'
55.0,21.0,1981.0,99065.0,2.0,'g'
34.0,0.0,29778.0,186118.0,5.0,'g'
46.0,7.0,0.0,56655.0,3.0,'b'
58.0,31.0,4964.0,55156.0,1.0,'g'
51.0,23.0,52088.0,179616.0,2.0,'g'
46.0,19.0,17573.0,175732.0,5.0,'g'
52.0,14.0,7100.0,101436.0,3.0,'g'
53.0,17.0,24889.0,95730.0,4.0,'g'
29.0,7.0,8627.0,50752.0,5.0,'g'
34.0,11.0,0.0,87034.0,2.0,'b'
42.0,10.0,30727.0,113805.0,3.0,'g'
40.0,18.0,25387.0,101549.0,4.0,'g'
32.0,7.0,10400.0,80001.0,3.0,'g'
50.0,17.0,11965.0,59825.0,1.0,'g'
39.0,18.0,14754.0,113498.0,2.0,'g'
35.0,1.0,561.0,56186.0,0.0,'b'
35.0,11.0,22948.0,134989.0,0.0,'g'
41.0,9.0,3685.0,184293.0,3.0,'g'
53.0,25.0,24458.0,87350.0,4.0,'g'
49.0,11.0,30498.0,108924.0,2.0,'g'
44.0,14.0,9731.0,69508.0,5.0,'g'
42.0,22.0,0.0,91770.0,0.0,'g'
39.0,4.0,16846.0,105288.0,3.0,'g'
58.0,22.0,15012.0,115477.0,3.0,'g'
29.0,5.0,25222.0,105094.0,4.0,'g'
50.0,13.0,8070.0,161407.0,3.0,'g'
57.0,25.0,8009.0,160198.0,3.0,'g'
36.0,14.0,11894.0,84964.0,4.0,'g'
38.0,4.0,7128.0,79200.0,2.0,'g'
41.0,18.0,25005.0,147092.0,3.0,'g'
35.0,6.0,2168.0,108444.0,0.0,'g'
50.0,11.0,41896.0,199506.0,3.0,'g'
59.0,20.0,11370.0,142134.0,4.0,'g'
59.0,25.0,17006.0,130823.0,4.0,'g'
47.0,25.0,11761.0,168020.0,1.0,'g'
58.0,22.0,15870.0,61042.0,5.0,'g'
52.0,32.0,18482.0,184828.0,2.0,'g'
32.0,12.0,9997.0,99976.0,2.0,'g'
38.0,8.0,13010.0,81315.0,0.0,'g'
43.0,19.0,5544.0,184819.0,2.0,'g'
45.0,9.0,12378.0,103155.0,0.0,'g'
45.0,15.0,33173.0,157967.0,5.0,'g'
53.0,29.0,7989.0,66580.0,4.0,'g'
42.0,12.0,20471.0,89006.0,2.0,'g'
57.0,25.0,43476.0,155274.0,3.0,'g'
23.0,3.0,10521.0,87676.0,0.0,'g'
45.0,18.0,11328.0,75526.0,0.0,'g'
39.0,14.0,47029.0,188117.0,4.0,'g'
43.0,8.0,10875.0,57242.0,3.0,'g'
24.0,4.0,17916.0,66357.0,0.0,'g'
36.0,0.0,52913.0,195975.0,2.0,'g'
59.0,36.0,4151.0,138380.0,4.0,'g'
25.0,5.0,779.0,77922.0,2.0,'b'
59.0,22.0,47709.0,190837.0,5.0,'g'
54.0,24.0,12294.0,153683.0,1.0,'g'
35.0,1.0,42474.0,151696.0,0.0,'g'
50.0,25.0,36540.0,182700.0,5.0,'g'
43.0,4.0,28917.0,107102.0,1.0,'g'
46.0,17.0,23337.0,166696.0,4.0,'g'
55.0,18.0,37139.0,168817.0,1.0,'g'
48.0,15.0,13219.0,101692.0,1.0,'g'
41.0,15.0,21251.0,125011.0,5.0,'g'
54.0,17.0,55197.0,197134.0,0.0,'g'
41.0,6.0,14781.0,67189.0,4.0,'g'
58.0,26.0,34425.0,143440.0,1.0,'g'
52.0,32.0,13009.0,81311.0,1.0,'g'
21.0,1.0,17979.0,61997.0,3.0,'g'
54.0,19.0,34798.0,139193.0,1.0,'g'
29.0,0.0,3230.0,80752.0,4.0,'g'
49.0,23.0,53073.0,196568.0,4.0,'g'
57.0,18.0,31253.0,183846.0,0.0,'g'
43.0,8.0,31283.0,195519.0,0.0,'g'
56.0,22.0,27231.0,104737.0,4.0,'g'
44.0,6.0,0.0,128574.0,0.0,'b'
47.0,15.0,26657.0,177717.0,5.0,'g'
35.0,0.0,6107.0,67865.0,0.0,'g'
48.0,13.0,20384.0,70292.0,4.0,'g'
24.0,4.0,15491.0,129097.0,2.0,'g'
56.0,25.0,10750.0,153581.0,0.0,'g'
41.0,14.0,27220.0,170130.0,4.0,'g'
28.0,1.0,23195.0,89215.0,2.0,'g'
50.0,20.0,27297.0,118683.0,4.0,'g'
31.0,4.0,6001.0,150046.0,1.0,'g'
55.0,21.0,741.0,74198.0,5.0,'g'
50.0,30.0,18451.0,123008.0,4.0,'g'
44.0,13.0,12993.0,76434.0,0.0,'g'
44.0,21.0,1715.0,171546.0,5.0,'g'
58.0,35.0,30407.0,121629.0,5.0,'g'
47.0,20.0,11433.0,63521.0,3.0,'g'
40.0,11.0,25134.0,104728.0,1.0,'g'
50.0,16.0,54623.0,188358.0,2.0,'g'
54.0,34.0,11017.0,110179.0,2.0,'g'
59.0,23.0,18088.0,78644.0,2.0,'g'
42.0,7.0,28784.0,125150.0,2.0,'g'
58.0,37.0,4831.0,161050.0,2.0,'g'
41.0,9.0,4809.0,80166.0,3.0,'g'
51.0,13.0,27363.0,171019.0,3.0,'g'
22.0,2.0,38928.0,162203.0,5.0,'g'
50.0,13.0,17890.0,63896.0,5.0,'g'
34.0,0.0,24432.0,93972.0,1.0,'g'
29.0,2.0,18700.0,98424.0,3.0,'g'
39.0,13.0,8069.0,67247.0,1.0,'g'
36.0,8.0,1779.0,177939.0,2.0,'b'
41.0,7.0,21360.0,85443.0,3.0,'g'
46.0,20.0,652.0,65240.0,0.0,'g'
47.0,16.0,16150.0,95004.0,0.0,'g'
52.0,29.0,6510.0,54250.0,5.0,'g'
39.0,4.0,9014.0,75120.0,2.0,'g'
30.0,8.0,10301.0,171688.0,3.0,'g'
52.0,24.0,7525.0,83620.0,3.0,'g'
52.0,13.0,14436.0,103119.0,5.0,'g'
54.0,34.0,25737.0,160862.0,0.0,'g'
48.0,21.0,1176.0,117622.0,3.0,'g'
58.0,33.0,13850.0,153890.0,0.0,'g'
57.0,23.0,33564.0,176654.0,0.0,'g'
47.0,11.0,3175.0,52930.0,5.0,'g'
38.0,11.0,34651.0,144380.0,1.0,'g'
53.0,24.0,54263.0,187114.0,5.0,'g'
33.0,7.0,22295.0,111477.0,0.0,'g'
45.0,20.0,1126.0,112640.0,3.0,'g'
43.0,9.0,45602.0,175395.0,3.0,'g'
43.0,4.0,5097.0,127428.0,0.0,'g'
47.0,10.0,18199.0,72796.0,4.0,'g'
55.0,23.0,46936.0,180524.0,1.0,'g'
43.0,11.0,12121.0,50506.0,5.0,'g'
40.0,16.0,48070.0,171681.0,5.0,'g'
54.0,17.0,26307.0,146152.0,4.0,'g'
41.0,7.0,11907.0,198466.0,3.0,'g'
50.0,21.0,0.0,193130.0,3.0,'g'
42.0,13.0,31245.0,156227.0,0.0,'g'
57.0,22.0,25774.0,103098.0,0.0,'g'
39.0,2.0,17709.0,136225.0,3.0,'g'
30.0,6.0,27844.0,185633.0,4.0,'g'
48.0,26.0,14672.0,133382.0,0.0,'g'
44.0,13.0,24066.0,160440.0,3.0,'g'
49.0,13.0,25433.0,121114.0,0.0,'g'
45.0,9.0,7230.0,180771.0,2.0,'g'
23.0,2.0,11192.0,74618.0,3.0,'g'
43.0,13.0,34689.0,123892.0,0.0,'g'
58.0,23.0,29963.0,187272.0,0.0,'g'
57.0,23.0,28295.0,157196.0,3.0,'g'
53.0,23.0,0.0,198040.0,1.0,'g'
56.0,28.0,5948.0,54077.0,4.0,'g'
49.0,19.0,21381.0,142546.0,4.0,'g'
47.0,10.0,14061.0,58590.0,2.0,'g'
48.0,10.0,0.0,114351.0,1.0,'b'
48.0,24.0,24282.0,89936.0,3.0,'g'
54.0,21.0,23325.0,83304.0,3.0,'g'
48.0,11.0,39373.0,140620.0,2.0,'g'
36.0,15.0,1158.0,57913.0,4.0,'g'
44.0,15.0,7322.0,61023.0,0.0,'g'
56.0,25.0,0.0,91007.0,4.0,'g'
53.0,24.0,3945.0,131520.0,3.0,'g'
53.0,22.0,18158.0,86471.0,1.0,'g'
38.0,15.0,53984.0,186153.0,0.0,'g'
46.0,8.0,33407.0,151853.0,3.0,'g'
55.0,30.0,29582.0,102010.0,5.0,'g'
57.0,34.0,28187.0,100669.0,2.0,'g'
33.0,13.0,38383.0,137084.0,3.0,'g'
48.0,15.0,21505.0,195503.0,5.0,'g'
44.0,22.0,940.0,94029.0,3.0,'g'
35.0,6.0,16769.0,88262.0,2.0,'g'
36.0,8.0,2199.0,54982.0,4.0,'g'
57.0,28.0,18818.0,99047.0,0.0,'g'
54.0,27.0,30519.0,160631.0,5.0,'g'
48.0,23.0,40903.0,157321.0,4.0,'g'
42.0,4.0,1687.0,168779.0,0.0,'b'
33.0,3.0,0.0,121985.0,2.0,'b'
38.0,15.0,18174.0,151451.0,4.0,'g'
46.0,14.0,18013.0,94807.0,1.0,'g'
52.0,28.0,2380.0,119037.0,1.0,'g'
36.0,10.0,47954.0,171266.0,4.0,'g'
57.0,29.0,6361.0,106031.0,5.0,'g'
35.0,13.0,15645.0,195570.0,2.0,'g'
50.0,21.0,7113.0,101627.0,4.0,'g'
49.0,29.0,2106.0,70222.0,2.0,'g'
36.0,15.0,5833.0,64813.0,2.0,'g'
40.0,17.0,20823.0,122491.0,0.0,'g'
41.0,19.0,2715.0,135753.0,2.0,'g'
33.0,6.0,6792.0,84901.0,3.0,'g'
35.0,13.0,2681.0,67028.0,2.0,'g'
45.0,7.0,23172.0,128736.0,3.0,'g'
52.0,21.0,4964.0,99283.0,5.0,'g'
42.0,9.0,12260.0,111462.0,3.0,'g'
46.0,12.0,15920.0,79603.0,4.0,'g'
26.0,0.0,13862.0,126020.0,2.0,'g'
55.0,26.0,9666.0,64444.0,1.0,'g'
38.0,12.0,23589.0,196579.0,3.0,'g'
55.0,32.0,11780.0,117802.0,1.0,'g'
33.0,11.0,26794.0,178628.0,3.0,'g'
42.0,15.0,26758.0,167238.0,0.0,'g'
41.0,20.0,19661.0,131077.0,0.0,'g'
56.0,22.0,22914.0,127303.0,1.0,'g'
24.0,1.0,10564.0,81268.0,4.0,'g'
59.0,24.0,12534.0,83564.0,0.0,'g'
30.0,1.0,3541.0,50590.0,4.0,'g'
31.0,3.0,2937.0,58758.0,1.0,'g'
33.0,0.0,12469.0,56681.0,2.0,'g'
36.0,7.0,5425.0,135632.0,4.0,'g'
40.0,4.0,15017.0,75089.0,0.0,'g'
44.0,12.0,21361.0,112431.0,3.0,'g'
36.0,7.0,16872.0,187472.0,5.0,'g'
57.0,36.0,7684.0,59112.0,5.0,'g'
49.0,11.0,22231.0,138949.0,2.0,'g'
35.0,8.0,4785.0,68363.0,4.0,'g'
35.0,2.0,2887.0,96248.0,1.0,'g'
42.0,5.0,10114.0,67429.0,1.0,'g'
49.0,10.0,10744.0,56550.0,0.0,'g'
55.0,24.0,36939.0,175904.0,0.0,'g'
54.0,25.0,29643.0,114012.0,4.0,'g'
52.0,13.0,5117.0,127929.0,0.0,'g'
32.0,10.0,9558.0,95589.0,3.0,'g'
41.0,16.0,34936.0,134372.0,0.0,'g'
45.0,11.0,48648.0,194593.0,1.0,'g'
51.0,12.0,12170.0,135223.0,1.0,'g'
51.0,12.0,11413.0,81525.0,3.0,'g'
59.0,26.0,35630.0,169671.0,0.0,'g'
37.0,6.0,27334.0,195245.0,4.0,'g'
30.0,2.0,14338.0,84346.0,4.0,'g'
59.0,25.0,20339.0,145280.0,3.0,'g'
33.0,4.0,30543.0,127263.0,1.0,'g'
44.0,7.0,11699.0,167132.0,4.0,'g'
58.0,35.0,9607.0,160131.0,4.0,'g'
34.0,0.0,24314.0,93517.0,2.0,'g'
40.0,20.0,28472.0,129419.0,0.0,'g'
38.0,7.0,39706.0,147062.0,3.0,'g'
53.0,26.0,16962.0,60582.0,5.0,'g'
39.0,6.0,22891.0,163510.0,3.0,'g'
39.0,4.0,44905.0,172713.0,0.0,'g'
36.0,6.0,33562.0,145926.0,3.0,'g'
49.0,25.0,12188.0,152355.0,1.0,'g'
34.0,9.0,20810.0,83243.0,4.0,'g'
42.0,16.0,12245.0,61229.0,2.0,'g'
46.0,8.0,14998.0,71422.0,4.0,'g'
52.0,26.0,3409.0,68193.0,1.0,'g'
47.0,15.0,1715.0,171542.0,4.0,'g'
44.0,23.0,13064.0,145159.0,1.0,'g'
45.0,8.0,8016.0,53441.0,4.0,'g'
57.0,26.0,31312.0,136143.0,0.0,'g'
39.0,7.0,26782.0,191302.0,1.0,'g'
35.0,1.0,34352.0,137411.0,2.0,'g'
59.0,37.0,11140.0,79572.0,4.0,'g'
55.0,27.0,1462.0,146260.0,0.0,'g'
25.0,0.0,8737.0,174757.0,2.0,'g'
30.0,4.0,2196.0,54912.0,3.0,'g'
58.0,31.0,31775.0,176532.0,5.0,'g'
40.0,4.0,26078.0,144879.0,0.0,'g'
25.0,2.0,22733.0,133726.0,0.0,'g'
37.0,11.0,21941.0,137136.0,1.0,'g'
30.0,6.0,34448.0,127586.0,5.0,'g'
49.0,15.0,28824.0,192162.0,1.0,'g'
34.0,5.0,8620.0,86207.0,4.0,'g'
26.0,3.0,16728.0,167282.0,5.0,'g'
50.0,15.0,26165.0,174436.0,0.0,'g'
56.0,18.0,13504.0,168801.0,1.0,'g'
39.0,15.0,0.0,188910.0,2.0,'g'
40.0,8.0,4429.0,55373.0,2.0,'g'
47.0,26.0,38112.0,152450.0,4.0,'g'
46.0,7.0,34997.0,152163.0,2.0,'g'
29.0,9.0,10974.0,99771.0,3.0,'g'
46.0,18.0,10170.0,63564.0,4.0,'g'
47.0,25.0,56711.0,195556.0,5.0,'g'
46.0,10.0,9156.0,83243.0,3.0,'g'
34.0,7.0,34457.0,191428.0,0.0,'g'
29.0,1.0,6414.0,80177.0,0.0,'g'
39.0,7.0,5224.0,58054.0,3.0,'g'
58.0,36.0,2349.0,117488.0,2.0,'g'
48.0,10.0,6744.0,134896.0,5.0,'g'
47.0,11.0,35330.0,126179.0,0.0,'g'
55.0,33.0,16031.0,133593.0,1.0,'g'
59.0,28.0,26159.0,90205.0,2.0,'g'
41.0,5.0,27216.0,181445.0,2.0,'g'
48.0,19.0,40698.0,156533.0,0.0,'g'
56.0,20.0,26829.0,127760.0,0.0,'g'
51.0,28.0,50001.0,172418.0,1.0,'g'
31.0,3.0,32722.0,163611.0,0.0,'g'
38.0,16.0,4954.0,82575.0,3.0,'g'
47.0,8.0,31488.0,174936.0,4.0,'g'
50.0,19.0,19664.0,196641.0,0.0,'g'
48.0,17.0,13339.0,148221.0,5.0,'g'
47.0,12.0,36675.0,193027.0,4.0,'g'
28.0,5.0,20705.0,71397.0,2.0,'g'
58.0,35.0,21600.0,113686.0,1.0,'g'
59.0,23.0,22231.0,185260.0,5.0,'g'
50.0,19.0,17695.0,117971.0,2.0,'g'
43.0,5.0,47512.0,169686.0,3.0,'g'
50.0,19.0,3355.0,167775.0,2.0,'g'
43.0,15.0,18679.0,169812.0,4.0,'g'
47.0,10.0,3247.0,81182.0,0.0,'g'
42.0,13.0,1218.0,121837.0,0.0,'b'
47.0,13.0,19937.0,99689.0,1.0,'g'
43.0,16.0,10746.0,82666.0,2.0,'g'
43.0,8.0,1614.0,161444.0,1.0,'b'
31.0,4.0,637.0,63765.0,2.0,'b'
42.0,4.0,7296.0,145933.0,3.0,'g'
42.0,5.0,52891.0,195893.0,1.0,'g'
28.0,2.0,14497.0,80543.0,4.0,'g'
41.0,2.0,3611.0,180577.0,0.0,'g'
46.0,11.0,37912.0,151648.0,0.0,'g'
44.0,13.0,18887.0,145290.0,2.0,'g'
33.0,3.0,4518.0,90369.0,5.0,'g'
49.0,12.0,7550.0,188764.0,3.0,'g'
31.0,0.0,2859.0,71485.0,5.0,'g'
43.0,21.0,11171.0,55859.0,2.0,'g'
36.0,16.0,17772.0,104546.0,1.0,'g'
38.0,10.0,6871.0,62467.0,2.0,'g'
55.0,27.0,19188.0,87219.0,1.0,'g'
47.0,15.0,36764.0,193496.0,2.0,'g'
44.0,23.0,3793.0,189666.0,4.0,'g'
56.0,20.0,17460.0,134310.0,3.0,'g'
32.0,6.0,26032.0,162706.0,1.0,'g'
47.0,17.0,5278.0,52780.0,0.0,'g'
56.0,21.0,25306.0,93727.0,2.0,'g'
48.0,11.0,24656.0,123284.0,2.0,'g'
44.0,20.0,5004.0,50048.0,5.0,'g'
50.0,28.0,13309.0,147882.0,0.0,'g'
39.0,15.0,27164.0,97017.0,4.0,'g'
42.0,17.0,5326.0,133160.0,3.0,'g'
36.0,9.0,21079.0,75285.0,3.0,'g'
52.0,32.0,28001.0,175007.0,1.0,'g'
53.0,14.0,12582.0,104858.0,3.0,'g'
56.0,31.0,4514.0,75237.0,3.0,'g'
56.0,34.0,8422.0,140378.0,2.0,'g'
47.0,18.0,41233.0,152718.0,3.0,'g'
56.0,36.0,40027.0,190609.0,0.0,'g'
52.0,22.0,1051.0,52559.0,5.0,'g'
49.0,14.0,9303.0,66456.0,0.0,'g'
49.0,13.0,34190.0,126633.0,0.0,'g'
39.0,5.0,47883.0,191535.0,2.0,'g'
45.0,11.0,19059.0,73306.0,1.0,'g'
56.0,19.0,14733.0,163707.0,4.0,'g'
54.0,17.0,28607.0,119197.0,1.0,'g'
40.0,1.0,26612.0,133062.0,1.0,'g'
32.0,4.0,26697.0,106789.0,0.0,'g'
55.0,21.0,8584.0,53652.0,5.0,'g'
42.0,4.0,18249.0,130357.0,1.0,'g'
51.0,21.0,3926.0,65439.0,1.0,'g'
41.0,12.0,30785.0,139936.0,4.0,'g'
43.0,10.0,12523.0,73669.0,4.0,'g'
27.0,1.0,31465.0,108502.0,0.0,'g'
52.0,21.0,38866.0,149487.0,0.0,'g'
52.0,15.0,8233.0,164676.0,3.0,'g'
31.0,0.0,45773.0,169533.0,1.0,'g'
44.0,16.0,25059.0,125295.0,4.0,'g'
57.0,24.0,3628.0,90711.0,4.0,'g'
54.0,18.0,3689.0,184491.0,3.0,'g'
41.0,15.0,14253.0,67874.0,4.0,'g'
47.0,21.0,16816.0,88506.0,1.0,'g'
41.0,5.0,35396.0,186296.0,2.0,'g'
55.0,26.0,3755.0,125185.0,0.0,'g'
54.0,30.0,12912.0,143471.0,5.0,'g'
36.0,2.0,8060.0,161204.0,1.0,'g'
46.0,19.0,39231.0,170570.0,4.0,'g'
47.0,26.0,17467.0,75944.0,2.0,'g'
56.0,35.0,30221.0,188882.0,0.0,'g'
58.0,24.0,6286.0,57148.0,2.0,'g'
26.0,3.0,12469.0,138552.0,4.0,'g'
32.0,5.0,0.0,173513.0,4.0,'b'
36.0,16.0,32781.0,172536.0,3.0,'g'
44.0,18.0,49273.0,182495.0,5.0,'g'
35.0,4.0,13863.0,138635.0,1.0,'g'
39.0,15.0,10603.0,132539.0,4.0,'g'
42.0,13.0,1835.0,91788.0,5.0,'b'
38.0,8.0,37089.0,142653.0,5.0,'g'
32.0,11.0,51173.0,196822.0,1.0,'g'
45.0,17.0,23067.0,115335.0,0.0,'g'
43.0,7.0,13125.0,145837.0,4.0,'g'
52.0,22.0,0.0,103603.0,2.0,'g'
49.0,10.0,7047.0,176194.0,0.0,'g'
56.0,22.0,24110.0,126896.0,4.0,'g'
38.0,4.0,15056.0,57910.0,4.0,'g'
50.0,15.0,5486.0,182879.0,3.0,'g'
43.0,4.0,20665.0,89850.0,3.0,'g'
51.0,31.0,16196.0,107974.0,1.0,'g'
46.0,13.0,40088.0,143174.0,0.0,'g'
35.0,14.0,5689.0,113790.0,4.0,'g'
47.0,8.0,12717.0,55292.0,2.0,'g'
42.0,20.0,13898.0,154428.0,1.0,'g'
37.0,17.0,8409.0,60068.0,4.0,'g'
54.0,28.0,21330.0,73553.0,5.0,'g'
49.0,13.0,14580.0,91131.0,5.0,'g'
32.0,1.0,16483.0,96964.0,5.0,'g'
43.0,9.0,11663.0,53014.0,0.0,'g'
59.0,27.0,18071.0,150592.0,0.0,'g'
47.0,15.0,17094.0,74323.0,4.0,'g'
56.0,22.0,40460.0,161842.0,2.0,'g'
59.0,22.0,11655.0,89659.0,2.0,'g'
57.0,29.0,46404.0,178477.0,4.0,'g'
37.0,2.0,7535.0,150701.0,3.0,'g'
54.0,18.0,14390.0,130827.0,3.0,'g'
39.0,5.0,18111.0,139318.0,4.0,'g'
38.0,6.0,3941.0,56305.0,2.0,'g'
56.0,28.0,35420.0,177102.0,3.0,'g'
41.0,6.0,4610.0,153677.0,3.0,'g'
54.0,19.0,24911.0,146540.0,1.0,'g'
34.0,9.0,1837.0,183751.0,3.0,'b'
37.0,7.0,9091.0,151524.0,1.0,'g'
55.0,25.0,45280.0,181123.0,2.0,'g'
32.0,11.0,1677.0,83880.0,5.0,'b'
50.0,21.0,588.0,58844.0,3.0,'g'
37.0,2.0,33203.0,144361.0,1.0,'g'
40.0,17.0,14013.0,175173.0,2.0,'g'
43.0,11.0,50298.0,186289.0,1.0,'g'
50.0,23.0,22970.0,176696.0,2.0,'g'
56.0,17.0,17226.0,95702.0,3.0,'g'
40.0,7.0,50138.0,172891.0,5.0,'g'
42.0,14.0,24639.0,117333.0,0.0,'g'
38.0,11.0,1439.0,143944.0,2.0,'b'
52.0,23.0,4650.0,51674.0,2.0,'g'
31.0,8.0,3111.0,155594.0,1.0,'g'
43.0,16.0,9750.0,54169.0,2.0,'g'
49.0,26.0,30401.0,138187.0,2.0,'g'
59.0,23.0,13492.0,53968.0,2.0,'g'
44.0,10.0,15018.0,125155.0,2.0,'g'
33.0,3.0,16236.0,60136.0,3.0,'g'
54.0,17.0,39719.0,141857.0,5.0,'g'
36.0,10.0,22189.0,184916.0,0.0,'g'
51.0,23.0,18360.0,87430.0,5.0,'g'
54.0,19.0,22660.0,107907.0,0.0,'g'
47.0,18.0,3029.0,60584.0,3.0,'g'
54.0,29.0,49496.0,183320.0,4.0,'g'
31.0,4.0,33850.0,199121.0,3.0,'g'
40.0,20.0,2035.0,101751.0,5.0,'g'
50.0,29.0,21899.0,121664.0,3.0,'g'
40.0,2.0,27422.0,171389.0,4.0,'g'
44.0,17.0,13937.0,81988.0,1.0,'g'
31.0,5.0,39613.0,198068.0,2.0,'g'
53.0,18.0,5873.0,146839.0,3.0,'g'
39.0,14.0,28721.0,191478.0,4.0,'g'
30.0,9.0,0.0,153919.0,1.0,'b'
28.0,7.0,15879.0,75617.0,0.0,'g'
53.0,23.0,3823.0,63720.0,5.0,'g'
28.0,1.0,17968.0,128349.0,3.0,'g'
45.0,12.0,26625.0,166409.0,0.0,'g'
58.0,24.0,20787.0,109410.0,4.0,'g'
53.0,26.0,15930.0,144821.0,5.0,'g'
33.0,8.0,17350.0,91321.0,3.0,'g'
45.0,8.0,34454.0,127609.0,3.0,'g'
57.0,37.0,5314.0,177138.0,2.0,'g'
56.0,26.0,27324.0,160734.0,4.0,'g'
57.0,21.0,13121.0,187457.0,1.0,'g'
33.0,4.0,0.0,88236.0,1.0,'b'
51.0,24.0,18256.0,140433.0,5.0,'g'
34.0,2.0,39050.0,185953.0,0.0,'g'
22.0,2.0,26277.0,125132.0,0.0,'g'
33.0,7.0,25984.0,162405.0,4.0,'g'
42.0,22.0,33167.0,114370.0,0.0,'g'
50.0,20.0,4151.0,83022.0,5.0,'g'
57.0,29.0,29767.0,119070.0,3.0,'g'
20.0,0.0,5374.0,67182.0,5.0,'g'
30.0,6.0,20445.0,127785.0,5.0,'g'
43.0,21.0,26380.0,125621.0,4.0,'g'
48.0,21.0,12450.0,138335.0,4.0,'g'
58.0,21.0,8820.0,51885.0,2.0,'g'
43.0,16.0,20568.0,146917.0,2.0,'g'
38.0,6.0,14079.0,175993.0,5.0,'g'
52.0,16.0,21079.0,110947.0,5.0,'g'
39.0,4.0,3844.0,128145.0,5.0,'g'
57.0,22.0,30460.0,126918.0,1.0,'g'
38.0,13.0,30545.0,105329.0,1.0,'g'
48.0,12.0,15372.0,56935.0,4.0,'g'
57.0,21.0,4569.0,114242.0,2.0,'g'
50.0,29.0,35520.0,177602.0,0.0,'g'
36.0,11.0,1590.0,159033.0,4.0,'b'
35.0,5.0,21373.0,164408.0,4.0,'g'
36.0,5.0,6072.0,151804.0,1.0,'g'
34.0,8.0,1650.0,55020.0,4.0,'b'
